filename,width,height,class,xmin,ymin,xmax,ymax
apple_6.jpg,950,587,apple,0.588421052631579,0.3594548551959114,0.8821052631578947,0.7904599659284497
apple_6.jpg,950,587,apple,0.26526315789473687,0.46337308347529815,0.5568421052631579,0.8756388415672913
apple_6.jpg,950,587,apple,0.7357894736842105,0.3151618398637138,0.988421052631579,0.7717206132879046
apple_60.jpg,645,645,apple,0.17674418604651163,0.448062015503876,0.4496124031007752,0.7116279069767442
apple_60.jpg,645,645,apple,0.4372093023255814,0.45891472868217054,0.6961240310077519,0.6945736434108527
apple_60.jpg,645,645,apple,0.08837209302325581,0.44031007751937984,0.3271317829457364,0.6573643410852713
apple_60.jpg,645,645,apple,0.7457364341085271,0.3705426356589147,0.9534883720930233,0.6
apple_61.jpg,500,500,apple,0.468,0.264,0.832,0.686
apple_62.jpg,490,340,apple,0.19795918367346937,0.18235294117647058,0.746938775510204,0.9588235294117647
apple_63.jpg,1280,720,apple,0.01484375,0.001388888888888889,0.56171875,0.9833333333333333
apple_64.jpg,640,640,apple,0.5375,0.11875,1.0,0.615625
apple_65.jpg,800,600,apple,0.0875,0.041666666666666664,0.3625,0.37666666666666665
apple_65.jpg,800,600,apple,0.04375,0.3616666666666667,0.31625,0.755
apple_65.jpg,800,600,apple,0.22875,0.295,0.4775,0.685
apple_65.jpg,800,600,apple,0.75625,0.49666666666666665,0.98375,0.855
apple_65.jpg,800,600,apple,0.6225,0.6166666666666667,0.84375,0.945
apple_65.jpg,800,600,apple,0.41625,0.3983333333333333,0.7175,0.7716666666666666
apple_65.jpg,800,600,apple,0.23875,0.5833333333333334,0.46625,0.905
apple_65.jpg,800,600,apple,0.55375,0.7083333333333334,0.81875,0.9966666666666667
apple_66.jpg,800,600,apple,0.0575,0.09833333333333333,0.49625,0.72
apple_66.jpg,800,600,apple,0.45375,0.13833333333333334,0.9625,0.8566666666666667
apple_67.jpg,634,476,apple,0.4589905362776025,0.11554621848739496,0.9274447949526814,0.7184873949579832
apple_68.jpg,1010,1010,apple,0.3930693069306931,0.21089108910891088,0.9514851485148514,0.7851485148514852
apple_68.jpg,1010,1010,apple,0.07722772277227723,0.17425742574257425,0.5841584158415841,0.6584158415841584
apple_69.jpg,500,500,apple,0.19,0.454,0.524,0.808
apple_69.jpg,500,500,apple,0.458,0.438,0.812,0.752
apple_69.jpg,500,500,apple,0.338,0.256,0.696,0.594
apple_7.jpg,1300,1332,apple,0.22076923076923077,0.17492492492492492,0.8776923076923077,0.8340840840840841
apple_70.jpg,196,250,apple,0.15816326530612246,0.328,0.8010204081632653,0.888
apple_71.jpg,654,368,apple,0.4877675840978593,0.13858695652173914,0.8899082568807339,0.9211956521739131
apple_71.jpg,654,368,apple,0.12079510703363915,0.04891304347826087,0.5168195718654435,0.7336956521739131
apple_72.jpg,250,250,apple,0.104,0.224,0.888,0.956
apple_73.jpg,220,220,apple,0.02727272727272727,0.08181818181818182,0.9363636363636364,0.9363636363636364
apple_74.jpg,500,500,apple,0.25,0.392,0.59,0.748
apple_74.jpg,500,500,apple,0.394,0.288,0.726,0.656
apple_75.jpg,290,290,apple,0.017241379310344827,0.10689655172413794,0.9896551724137931,0.9517241379310345
apple_76.jpg,450,353,apple,0.08,0.10764872521246459,0.6022222222222222,0.7988668555240793
apple_8.jpg,238,168,apple,0.2815126050420168,0.047619047619047616,0.9327731092436975,0.9226190476190477
apple_9.jpg,700,525,apple,0.26285714285714284,0.20952380952380953,0.8314285714285714,1.0
banana_1.jpg,722,406,banana,0.12326869806094183,0.11822660098522167,0.8490304709141274,1.0
banana_10.jpg,720,480,banana,0.12083333333333333,0.05625,0.9569444444444445,1.0
banana_10.jpg,720,480,banana,0.13055555555555556,0.00625,0.9236111111111112,0.625
banana_10.jpg,720,480,banana,0.1625,0.014583333333333334,0.8722222222222222,0.45
banana_10.jpg,720,480,banana,0.7222222222222222,0.30625,0.9986111111111111,1.0
banana_11.jpg,300,300,banana,0.23,0.14333333333333334,0.7266666666666667,0.86
banana_12.jpg,640,620,banana,0.1,0.1629032258064516,0.728125,0.3064516129032258
banana_12.jpg,640,620,banana,0.1109375,0.17580645161290323,0.7296875,0.42096774193548386
banana_12.jpg,640,620,banana,0.125,0.23387096774193547,0.7453125,0.5709677419354838
banana_12.jpg,640,620,banana,0.3171875,0.2661290322580645,0.865625,0.7032258064516129
banana_13.jpg,2850,2850,banana,0.021052631578947368,0.02982456140350877,0.9796491228070175,0.9010526315789473
banana_14.jpg,514,386,banana,0.04669260700389105,0.012953367875647668,0.6517509727626459,0.7150259067357513
banana_14.jpg,514,386,banana,0.19455252918287938,0.16839378238341968,0.7023346303501945,0.9145077720207254
banana_16.jpg,1000,595,banana,0.025,0.06722689075630252,0.917,0.8857142857142857
banana_17.jpg,640,620,banana,0.178125,0.1693548387096774,0.44375,0.6338709677419355
banana_17.jpg,640,620,banana,0.5125,0.2064516129032258,0.6875,0.7161290322580646
banana_17.jpg,640,620,banana,0.5625,0.14193548387096774,0.7984375,0.5564516129032258
banana_17.jpg,640,620,banana,0.3625,0.22741935483870968,0.5359375,0.7387096774193549
banana_2.jpg,1000,840,banana,0.301,0.06785714285714285,0.897,0.861904761904762
banana_20.jpg,625,350,banana,0.1248,0.16285714285714287,0.6304,1.0
banana_20.jpg,625,350,banana,0.2736,0.14,0.8688,0.64
banana_20.jpg,625,350,banana,0.2528,0.12857142857142856,0.8384,0.8685714285714285
banana_20.jpg,625,350,banana,0.304,0.1457142857142857,0.8528,0.7285714285714285
banana_21.jpg,780,439,banana,0.2230769230769231,0.14123006833712984,0.7782051282051282,0.8815489749430524
banana_21.jpg,780,439,banana,0.4128205128205128,0.17539863325740318,0.8923076923076924,1.0
banana_21.jpg,780,439,banana,0.14871794871794872,0.10933940774487472,0.7115384615384616,0.6674259681093394
banana_22.jpg,640,417,banana,0.4953125,0.37410071942446044,0.8453125,0.9280575539568345
banana_22.jpg,640,417,banana,0.075,0.4364508393285372,0.6578125,0.882494004796163
banana_22.jpg,640,417,banana,0.1265625,0.2565947242206235,0.7125,0.6115107913669064
banana_23.jpg,1200,630,banana,0.0008333333333333334,0.21428571428571427,0.9841666666666666,0.953968253968254
banana_24.jpg,640,327,banana,0.1609375,0.42201834862385323,0.7671875,0.9571865443425076
banana_25.jpg,331,505,banana,0.07854984894259819,0.6732673267326733,0.9607250755287009,0.902970297029703
banana_26.jpg,780,408,banana,0.16538461538461538,0.26715686274509803,0.8102564102564103,0.8700980392156863
banana_27.jpg,1600,1205,banana,0.403125,0.3784232365145228,1.0,0.9062240663900415
banana_27.jpg,1600,1205,banana,0.511875,0.5477178423236515,1.0,0.9692946058091286
banana_27.jpg,1600,1205,banana,0.063125,0.14190871369294605,0.800625,0.866390041493776
banana_28.jpg,1008,1008,banana,0.040674603174603176,0.25793650793650796,0.935515873015873,0.7321428571428571
banana_29.jpg,800,600,banana,0.12875,0.35,0.81875,0.8066666666666666
banana_3.jpg,768,511,banana,0.234375,0.3150684931506849,0.8424479166666666,0.8532289628180039
banana_3.jpg,768,511,banana,0.24739583333333334,0.19569471624266144,0.8111979166666666,0.6457925636007827
banana_30.jpg,444,354,banana,0.038288288288288286,0.4350282485875706,0.9819819819819819,0.9830508474576272
banana_30.jpg,444,354,banana,0.24324324324324326,0.2570621468926554,0.9684684684684685,0.6440677966101694
banana_30.jpg,444,354,banana,0.25675675675675674,0.1016949152542373,0.8761261261261262,0.4830508474576271
banana_31.jpg,694,383,banana,0.2896253602305475,0.12532637075718014,0.9034582132564841,0.9895561357702349
banana_32.jpg,196,160,banana,0.22959183673469388,0.00625,0.6632653061224489,0.59375
banana_32.jpg,196,160,banana,0.3163265306122449,0.1875,0.9948979591836735,0.6875
banana_32.jpg,196,160,banana,0.00510204081632653,0.16875,0.23979591836734693,0.61875
banana_32.jpg,196,160,banana,0.08673469387755102,0.04375,0.39285714285714285,0.56875
banana_33.jpg,718,512,banana,0.05988857938718663,0.25,0.9944289693593314,0.751953125
banana_34.jpg,300,318,banana,0.21,0.1509433962264151,0.91,0.9748427672955975
banana_35.jpg,312,210,banana,0.23717948717948717,0.3952380952380952,0.7788461538461539,0.9095238095238095
banana_36.jpg,620,387,banana,0.11935483870967742,0.14987080103359174,0.8016129032258065,1.0
banana_37.jpg,1024,576,banana,0.123046875,0.027777777777777776,0.412109375,0.5
banana_37.jpg,1024,576,banana,0.6005859375,0.0798611111111111,0.8623046875,0.6753472222222222
banana_37.jpg,1024,576,banana,0.4990234375,0.1111111111111111,0.78125,0.7083333333333334
banana_37.jpg,1024,576,banana,0.4990234375,0.25,0.7529296875,0.9340277777777778
banana_37.jpg,1024,576,banana,0.3779296875,0.22743055555555555,0.5439453125,0.9670138888888888
banana_37.jpg,1024,576,banana,0.1953125,0.22569444444444445,0.4794921875,0.8072916666666666
banana_37.jpg,1024,576,banana,0.16015625,0.078125,0.5244140625,0.5659722222222222
banana_38.jpg,600,500,banana,0.06333333333333334,0.348,0.9916666666666667,0.816
banana_39.jpg,460,460,banana,0.07173913043478261,0.46304347826086956,0.9978260869565218,0.9282608695652174
banana_4.jpg,1100,756,banana,0.15545454545454546,0.31216931216931215,0.7809090909090909,1.0
banana_4.jpg,1100,756,banana,0.0036363636363636364,0.31216931216931215,0.3936363636363636,1.0
banana_40.jpg,634,420,banana,0.11829652996845426,0.05,0.88801261829653,0.780952380952381
banana_41.jpg,1920,1080,banana,0.10052083333333334,0.19166666666666668,0.8854166666666666,0.9101851851851852
banana_42.jpg,1200,630,banana,0.10416666666666667,0.2111111111111111,0.6433333333333333,0.7888888888888889
banana_43.jpg,437,290,banana,0.43478260869565216,0.041379310344827586,0.965675057208238,0.6275862068965518
banana_43.jpg,437,290,banana,0.3890160183066362,0.1482758620689655,0.8123569794050344,0.7448275862068966
banana_43.jpg,437,290,banana,0.32036613272311215,0.19310344827586207,0.6636155606407322,0.8482758620689655
banana_43.jpg,437,290,banana,0.19679633867276888,0.25862068965517243,0.39359267734553777,1.0
banana_44.jpg,680,450,banana,0.1411764705882353,0.23777777777777778,0.8529411764705882,0.8822222222222222
banana_45.jpg,724,780,banana,0.35082872928176795,0.29615384615384616,0.8522099447513812,0.9230769230769231
banana_46.jpg,438,219,banana,0.03881278538812785,0.2602739726027397,0.9611872146118722,0.9178082191780822
banana_47.jpg,350,263,banana,0.008571428571428572,0.23193916349809887,0.9771428571428571,1.0
banana_48.jpg,1280,720,banana,0.02265625,0.001388888888888889,0.6515625,0.2972222222222222
banana_49.jpg,660,330,banana,0.14393939393939395,0.19090909090909092,0.9045454545454545,0.806060606060606
banana_5.jpg,1200,1800,banana,0.305,0.3194444444444444,0.9775,0.8411111111111111
banana_5.jpg,1200,1800,banana,0.03833333333333333,0.2911111111111111,0.8425,0.6677777777777778
banana_5.jpg,1200,1800,banana,0.0008333333333333334,0.22166666666666668,0.7491666666666666,0.4938888888888889
banana_5.jpg,1200,1800,banana,0.13666666666666666,0.11777777777777777,0.7875,0.43944444444444447
banana_50.jpg,620,413,banana,0.6016129032258064,0.25181598062953997,0.8290322580645161,0.8353510895883777
banana_50.jpg,620,413,banana,0.4806451612903226,0.22518159806295399,0.6161290322580645,0.8571428571428571
banana_50.jpg,620,413,banana,0.3532258064516129,0.26634382566585957,0.47096774193548385,0.8450363196125908
banana_50.jpg,620,413,banana,0.19516129032258064,0.28329297820823246,0.34838709677419355,0.8571428571428571
banana_51.jpg,800,416,banana,0.12375,0.19951923076923078,0.5725,1.0
banana_51.jpg,800,416,banana,0.2325,0.09375,0.78,0.9182692307692307
banana_51.jpg,800,416,banana,0.25625,0.019230769230769232,0.8375,0.5432692307692307
banana_52.jpg,501,180,banana,0.23353293413173654,0.45555555555555555,0.6027944111776448,0.9666666666666667
banana_52.jpg,501,180,banana,0.6087824351297405,0.45,0.9760479041916168,0.9722222222222222
banana_53.jpg,409,440,banana,0.009779951100244499,0.20909090909090908,1.0,0.9863636363636363
banana_54.jpg,1024,768,banana,0.0751953125,0.2994791666666667,0.8212890625,0.7447916666666666
banana_54.jpg,1024,768,banana,0.3544921875,0.2747395833333333,0.9892578125,0.9817708333333334
banana_54.jpg,1024,768,banana,0.0361328125,0.24348958333333334,0.7744140625,0.6315104166666666
banana_55.jpg,1360,2104,banana,0.09558823529411764,0.38022813688212925,0.5617647058823529,0.8555133079847909
banana_55.jpg,1360,2104,banana,0.40147058823529413,0.29515209125475284,0.7875,0.7980038022813688
banana_56.jpg,1910,1000,banana,0.0020942408376963353,0.003,0.9518324607329843,0.926
banana_57.jpg,2569,4605,banana,0.003892565200467108,0.13572204125950055,0.9599065784351888,0.9804560260586319
banana_58.jpg,700,350,banana,0.38571428571428573,0.008571428571428572,0.9385714285714286,0.56
banana_58.jpg,700,350,banana,0.05285714285714286,0.21428571428571427,0.26571428571428574,0.6771428571428572
banana_58.jpg,700,350,banana,0.17714285714285713,0.3485714285714286,0.9514285714285714,0.8885714285714286
banana_59.jpg,728,485,banana,0.11126373626373626,0.12989690721649486,0.7197802197802198,0.9443298969072165
banana_6.jpg,2091,1394,banana,0.4251554280248685,0.1054519368723099,0.6987087517934003,0.8228120516499282
banana_60.jpg,900,700,banana,0.012222222222222223,0.06142857142857143,0.6577777777777778,0.64
banana_60.jpg,900,700,banana,0.02666666666666667,0.24857142857142858,0.6655555555555556,0.9385714285714286
banana_61.jpg,640,364,banana,0.0421875,0.1978021978021978,0.8140625,0.8763736263736264
banana_61.jpg,640,364,banana,0.425,0.21978021978021978,0.778125,0.8406593406593407
banana_62.jpg,640,360,banana,0.084375,0.43333333333333335,0.834375,1.0
banana_63.jpg,1300,1118,banana,0.14153846153846153,0.19767441860465115,0.943076923076923,0.6368515205724508
banana_63.jpg,1300,1118,banana,0.052307692307692305,0.2003577817531306,0.7776923076923077,0.6717352415026834
banana_64.jpg,673,421,banana,0.1961367013372957,0.2327790973871734,0.8781575037147102,0.8266033254156769
banana_65.jpg,640,427,banana,0.265625,0.08665105386416862,0.778125,0.7939110070257611
banana_65.jpg,640,427,banana,0.084375,0.26697892271662765,0.70625,0.8688524590163934
banana_65.jpg,640,427,banana,0.196875,0.07259953161592506,0.684375,0.5292740046838408
banana_66.jpg,425,282,banana,0.047058823529411764,0.1702127659574468,0.7835294117647059,0.6170212765957447
banana_66.jpg,425,282,banana,0.4047058823529412,0.2375886524822695,0.9294117647058824,1.0
banana_66.jpg,425,282,banana,0.13411764705882354,0.2695035460992908,0.8211764705882353,0.7978723404255319
banana_67.jpg,355,355,banana,0.05352112676056338,0.059154929577464786,0.9492957746478873,0.9154929577464789
banana_68.jpg,1199,674,banana,0.3919933277731443,0.23887240356083086,0.8273561301084237,0.7344213649851632
banana_68.jpg,1199,674,banana,0.5237698081734778,0.001483679525222552,0.9749791492910759,0.4421364985163205
banana_68.jpg,1199,674,banana,0.0008340283569641367,0.004451038575667656,0.34361968306922436,0.5103857566765578
banana_68.jpg,1199,674,banana,0.0008340283569641367,0.3694362017804154,0.21684737281067556,0.9925816023738873
banana_68.jpg,1199,674,banana,0.19099249374478733,0.6661721068249258,0.5921601334445371,1.0
banana_68.jpg,1199,674,banana,0.6855713094245204,0.712166172106825,0.9991659716430359,1.0
banana_69.jpg,700,320,banana,0.13857142857142857,0.259375,0.7614285714285715,1.0
banana_7.jpg,615,865,banana,0.28780487804878047,0.06011560693641618,0.608130081300813,0.9502890173410404
banana_70.jpg,1940,900,banana,0.008762886597938144,0.0011111111111111111,0.8195876288659794,0.6933333333333334
banana_71.jpg,478,224,banana,0.17573221757322174,0.19196428571428573,0.8430962343096234,0.6919642857142857
banana_72.jpg,2000,1332,banana,0.0285,0.1614114114114114,0.8555,0.8348348348348348
banana_72.jpg,2000,1332,banana,0.239,0.1981981981981982,0.9955,1.0
banana_72.jpg,2000,1332,banana,0.0005,0.14189189189189189,0.797,0.5765765765765766
banana_73.jpg,1920,1080,banana,0.07604166666666666,0.012037037037037037,0.7598958333333333,1.0
banana_74.jpg,720,480,banana,0.09027777777777778,0.0375,0.9625,0.4
banana_74.jpg,720,480,banana,0.16666666666666666,0.22083333333333333,0.9819444444444444,0.8666666666666667
banana_74.jpg,720,480,banana,0.3875,0.029166666666666667,1.0,0.6416666666666667
banana_75.jpg,581,374,banana,0.24784853700516352,0.12299465240641712,0.5851979345955249,0.7780748663101604
banana_76.jpg,300,180,banana,0.0033333333333333335,0.3333333333333333,0.98,0.9777777777777777
banana_8.jpg,1920,1280,banana,0.25833333333333336,0.13125,0.8348958333333333,0.72109375
banana_8.jpg,1920,1280,banana,0.10364583333333334,0.45859375,0.765625,0.990625
banana_8.jpg,1920,1280,banana,0.41510416666666666,0.00078125,0.9229166666666667,0.47734375
banana_8.jpg,1920,1280,banana,0.5479166666666667,0.00078125,0.9979166666666667,0.4296875
banana_9.jpg,2048,2728,banana,0.4013671875,0.13966275659824046,0.70703125,0.5568181818181818
mixed_1.jpg,800,564,orange,0.27625,0.14716312056737588,0.57875,0.599290780141844
mixed_1.jpg,800,564,apple,0.55,0.2624113475177305,0.8325,0.7163120567375887
mixed_1.jpg,800,564,banana,0.0675,0.40425531914893614,0.78375,0.9361702127659575
mixed_10.jpg,800,533,orange,0.1625,0.4915572232645403,0.3675,0.7729831144465291
mixed_10.jpg,800,533,apple,0.195,0.0825515947467167,0.43375,0.450281425891182
mixed_10.jpg,800,533,banana,0.42125,0.07317073170731707,0.57875,0.799249530956848
mixed_10.jpg,800,533,banana,0.47375,0.2945590994371482,0.80375,0.9099437148217636
mixed_10.jpg,800,533,banana,0.4875,0.07129455909943715,0.68,0.7786116322701688
mixed_11.jpg,1024,768,orange,0.3642578125,0.23567708333333334,0.6689453125,0.6106770833333334
mixed_11.jpg,1024,768,banana,0.1025390625,0.43359375,0.908203125,0.6888020833333334
mixed_11.jpg,1024,768,banana,0.1123046875,0.5885416666666666,0.935546875,0.859375
mixed_12.jpg,1024,637,orange,0.162109375,0.0565149136577708,0.572265625,0.6467817896389325
mixed_12.jpg,1024,637,banana,0.0380859375,0.45368916797488223,0.962890625,0.9277864992150706
mixed_12.jpg,1024,637,apple,0.529296875,0.12087912087912088,0.8896484375,0.6106750392464678
mixed_13.jpg,800,600,orange,0.1725,0.4166666666666667,0.5025,0.9383333333333334
mixed_13.jpg,800,600,apple,0.16125,0.16333333333333333,0.56125,0.5883333333333334
mixed_13.jpg,800,600,banana,0.255,0.056666666666666664,0.94125,0.56
mixed_14.jpg,1360,1223,banana,0.09705882352941177,0.3172526573998365,0.8110294117647059,0.9582992641046607
